,popularity,num_artists,release_month,release_weekday,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_len,artist_len,duration
0,3,1,9,5,19671232,3,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,4,7,11,3.588
1,3,1,10,5,7153061,3,0.598,0.42700000000000005,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4,19,12,2.9286833333333333
2,3,2,10,5,6183091,3,0.474,0.631,5,-5.8839999999999995,0,0.34299999999999997,0.0687,0.0,0.132,0.425,180.051,4,40,10,3.1553833333333334
3,3,1,10,3,17952498,3,0.505,0.34,4,-9.005,1,0.0438,0.5760000000000001,0.0,0.21,0.0916,101.993,4,19,12,3.4409833333333335
4,3,1,8,5,2549258,3,0.778,0.5589999999999999,6,-7.109,0,0.0776,0.128,0.0,0.39899999999999997,0.6779999999999999,129.989,1,15,9,3.0848833333333334
5,3,2,8,5,1919824,3,0.932,0.547,0,-7.787000000000001,0,0.33299999999999996,0.0388,0.0,0.0924,0.695,94.99799999999999,4,23,9,2.9440000000000004
6,3,1,9,5,20953976,3,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.01899999999999,4,8,8,3.1580999999999997
7,3,1,11,3,16246794,3,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4,19,13,4.090433333333333
8,3,1,5,5,1649247,3,0.501,0.405,1,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,4,17,13,3.036016666666667
9,3,1,9,5,556478,3,0.787,0.713,7,-5.252000000000001,1,0.401,0.0849,0.0,0.7170000000000001,0.762,175.041,4,7,10,2.479316666666667
10,3,2,10,5,1259437,3,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,4,33,10,2.7948833333333334
11,3,1,9,5,1336063,3,0.769,0.787,11,-3.909,1,0.36700000000000005,0.18899999999999997,0.0,0.129,0.836,126.77,4,3,6,2.6619166666666665
12,3,1,10,4,107804,3,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,5,7,14,2.7272666666666665
13,3,1,5,5,1537538,3,0.715,0.624,4,-3.0460000000000003,0,0.114,0.11,0.0,0.12300000000000001,0.41200000000000003,158.08700000000002,4,11,5,2.8887500000000004
14,3,1,10,5,10738097,3,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,4,10,10,1.7431833333333335
15,3,1,8,5,1148013,3,0.745,0.642,7,-6.257000000000001,0,0.287,0.0204,0.0,0.0658,0.226,179.97400000000002,4,6,9,2.1873333333333336
16,3,1,9,5,1336063,3,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,4,5,6,2.415583333333333
17,3,3,9,5,19671232,3,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.91899999999998,4,55,11,3.826216666666667
18,3,2,6,6,42407710,3,0.831,0.502,10,-4.045,0,0.046,0.10099999999999999,0.0,0.122,0.10099999999999999,100.541,4,40,5,3.423783333333333
19,3,2,9,5,19671232,3,0.5479999999999999,0.653,5,-3.875,1,0.081,0.456,0.0,0.10300000000000001,0.163,150.06799999999998,4,27,11,2.914216666666667
20,3,1,3,5,16246794,3,0.701,0.425,7,-10.965,1,0.375,0.32799999999999996,0.13,0.1,0.562,135.128,4,7,13,3.2348
21,3,2,6,5,505405,3,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,4,26,7,3.00725
22,3,1,3,5,1336063,3,0.8759999999999999,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.8440000000000001,75.445,4,4,6,2.722
23,3,1,10,4,14270689,3,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,4,15,8,3.0548333333333333
24,3,1,10,4,267693,3,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.6920000000000001,0.00010400000000000001,0.149,0.513,98.027,4,12,11,3.4906333333333337
25,3,2,8,5,4578573,3,0.855,0.6509999999999999,0,-8.044,0,0.235,0.063,0.0,0.0772,0.5589999999999999,111.99700000000001,4,17,10,3.217116666666667
26,3,3,11,5,4578573,3,0.848,0.713,7,-5.636,0,0.17600000000000002,0.158,0.0,0.0765,0.509,111.984,4,42,10,4.665116666666666
27,3,2,9,4,71717,2,0.619,0.45899999999999996,7,-5.782,0,0.0334,0.56,0.0,0.13699999999999998,0.498,126.803,4,22,5,3.0713333333333335
28,3,2,9,5,19671232,3,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,4,22,11,3.279333333333333
29,3,1,10,5,3481882,3,0.8759999999999999,0.733,10,-4.478,0,0.33299999999999996,0.0208,0.0,0.0999,0.9620000000000001,154.904,4,13,26,2.4771666666666667
30,3,1,7,5,10563673,3,0.47700000000000004,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.56700000000001,5,17,9,3.3700833333333335
31,3,2,6,5,9943821,3,0.698,0.45399999999999996,1,-6.756,0,0.151,0.12300000000000001,0.0,0.155,0.13699999999999998,92.932,4,25,11,4.343999999999999
32,3,1,9,5,8411636,3,0.667,0.583,11,-5.127000000000001,0,0.0747,0.231,4.48e-05,0.18100000000000002,0.187,92.04299999999999,4,9,6,3.0301
33,3,1,10,4,17952498,3,0.563,0.564,10,-7.906000000000001,0,0.271,0.114,0.0254,0.304,0.55,154.355,5,15,12,2.7099333333333333
34,3,3,7,5,4501125,3,0.897,0.522,2,-7.577999999999999,1,0.374,0.0016,0.0,0.0554,0.623,149.986,4,10,17,3.7654
35,3,1,1,5,32453,1,0.745,0.718,9,-4.853,0,0.183,0.19699999999999998,0.0,0.134,0.539,151.097,4,9,8,2.98555
36,3,1,9,5,19671232,3,0.617,0.684,0,-3.6180000000000003,1,0.0439,0.0545,0.0,0.10400000000000001,0.295,132.113,4,12,11,2.5144499999999996
37,3,2,8,5,4578573,3,0.9740000000000001,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,4,28,10,2.484
38,3,1,10,5,651168,3,0.5670000000000001,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,1,3,8,3.7333333333333334
39,3,2,6,5,588755,2,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,4,24,6,2.776
40,3,2,6,5,21742772,3,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,4,8,12,3.182666666666667
41,3,2,11,5,1204505,3,0.748,0.648,10,-6.445,0,0.0816,0.48100000000000004,0.0,0.126,0.726,139.952,4,30,9,2.0593333333333335
42,3,2,6,5,109777,3,0.843,0.391,2,-7.899,1,0.0845,0.18100000000000002,0.0,0.13699999999999998,0.496,129.972,4,6,3,2.6771166666666666
43,3,1,1,3,9678212,3,0.8370000000000001,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.46299999999999997,123.984,4,12,7,3.5599
44,3,1,11,5,2989853,3,0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.17800000000000002,0.43,142.959,4,4,8,3.050183333333333
45,3,2,10,5,1537538,3,0.6679999999999999,0.892,5,-3.0010000000000003,0,0.0645,0.298,0.0,0.735,0.478,95.927,4,42,5,2.650183333333333
46,3,1,9,3,13182948,3,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,4,4,14,3.45065
47,3,1,9,5,19671232,3,0.8290000000000001,0.539,11,-7.359,0,0.20800000000000002,0.136,1.78e-06,0.10300000000000001,0.38799999999999996,99.96,4,4,11,2.49245
48,3,1,6,5,1772920,3,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.12300000000000001,0.475,153.84799999999998,4,6,9,1.9148833333333333
49,3,1,8,5,1148013,3,0.6859999999999999,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.18600000000000003,148.775,4,12,9,1.9373333333333334
50,3,2,6,3,7171932,3,0.657,0.768,8,-4.628,1,0.0507,0.10800000000000001,0.0,0.14400000000000002,0.759,75.025,4,25,14,3.1037166666666667
51,3,2,6,5,54656985,3,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.5479999999999999,92.977,4,31,10,3.2977833333333333
52,3,1,10,4,6997256,3,0.741,0.87,6,-3.4939999999999998,0,0.503,0.00813,0.0,0.114,0.6629999999999999,184.19400000000002,4,8,9,4.245383333333334
53,3,1,11,7,5367636,3,0.5479999999999999,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,16,12,2.9
54,3,1,3,5,16246794,3,0.36700000000000005,0.111,4,-14.084000000000001,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.64200000000001,4,21,13,3.26795
55,3,1,9,5,19671232,3,0.405,0.6459999999999999,4,-3.2060000000000004,0,0.0476,0.331,0.0,0.10300000000000001,0.17,130.218,4,20,11,2.60445
56,3,3,10,5,8867,1,0.63,0.6709999999999999,6,-6.659,0,0.256,0.363,0.0,0.113,0.33299999999999996,89.921,4,8,14,2.90555
57,3,2,9,5,4879684,3,0.693,0.564,1,-3.8569999999999998,0,0.0378,0.39899999999999997,0.0,0.0409,0.574,185.91299999999998,3,25,4,3.515016666666667
58,3,2,9,5,1772920,3,0.7170000000000001,0.598,5,-5.6129999999999995,0,0.0809,0.22,0.0,0.122,0.496,153.905,4,21,9,2.517333333333333
59,3,2,10,5,778040,3,0.919,0.556,4,-6.0489999999999995,0,0.16399999999999998,0.0933,0.0,0.109,0.539,130.025,4,26,11,2.4433333333333334
60,3,3,7,3,457546,2,0.97,0.46299999999999997,10,-7.2589999999999995,1,0.366,0.0957,0.0,0.151,0.46,108.00299999999999,4,4,15,2.3736166666666665
61,3,2,8,5,2130260,3,0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,0.255,111.00399999999999,4,31,5,2.82045
62,3,1,5,5,3502796,3,0.5539999999999999,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,4,9,18,3.1677833333333334
63,3,1,8,5,24575283,3,0.359,0.5429999999999999,7,-7.582000000000001,1,0.0919,0.49200000000000005,1.58e-05,0.11800000000000001,0.45299999999999996,68.53399999999999,4,5,12,3.68845
64,3,1,3,5,6183091,3,0.685,0.6920000000000001,2,-5.122000000000001,1,0.0457,0.32799999999999996,0.0,0.153,0.578,159.966,5,7,10,4.00085
65,3,1,4,2,7255382,3,0.7290000000000001,0.603,6,-6.736000000000001,0,0.0666,0.0948,0.0,0.113,0.207,134.972,4,17,12,4.0662666666666665
66,3,3,7,5,54656985,3,0.857,0.621,9,-6.376,0,0.0824,0.14800000000000002,0.0,0.0865,0.6679999999999999,97.986,4,52,10,3.4077833333333336
67,3,3,9,5,19671232,3,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,5,40,11,3.6386666666666665
68,3,1,11,4,16684018,3,0.8859999999999999,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.10099999999999999,0.526,91.976,4,4,9,3.2004
69,3,2,5,5,16684018,3,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,4,8,9,4.175566666666667
70,3,2,6,4,556478,3,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,4,36,10,2.9438666666666666
71,3,1,10,5,4353005,3,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.03399999999999,4,15,11,2.64675
72,3,2,6,5,18547768,3,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.5820000000000001,0.439,88.042,4,15,10,3.0304
73,3,2,8,5,1148013,3,0.684,0.6709999999999999,2,-6.4239999999999995,0,0.289,0.0119,0.0,0.0769,0.45,179.987,4,32,9,2.854216666666667
74,3,1,8,5,2474639,3,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.5539999999999999,104.954,4,8,5,2.7619
75,3,1,8,5,24575283,3,0.7709999999999999,0.6709999999999999,2,-5.617000000000001,1,0.0553,0.009290000000000001,0.0,0.0637,0.7140000000000001,85.02600000000001,4,21,12,2.8560000000000003
76,3,3,5,4,4578573,3,0.7959999999999999,0.586,4,-6.946000000000001,0,0.147,0.0247,0.0,0.132,0.179,97.98100000000001,4,41,10,3.3351166666666665
77,3,3,9,5,19671232,3,0.614,0.66,0,-2.8480000000000003,1,0.0441,0.19,0.0,0.21100000000000002,0.452,145.01,4,34,11,4.087783333333333
78,3,1,8,5,614224,3,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.8809999999999999,170.918,4,10,7,3.2306166666666667
79,3,2,6,5,16422136,3,0.754,0.6459999999999999,7,-5.795,1,0.317,0.152,1.85e-05,0.10800000000000001,0.429,176.08900000000003,4,10,8,4.042883333333333
80,3,2,9,5,19671232,3,0.755,0.522,2,-4.368,1,0.0575,0.5329999999999999,0.0,0.0685,0.925,89.96,4,45,11,2.626
81,3,1,10,5,3481882,3,0.82,0.6970000000000001,6,-7.296,0,0.37799999999999995,0.0349,0.0,0.19699999999999998,0.629,154.99200000000002,4,12,26,3.097766666666667
82,3,3,11,5,3691799,3,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.22899999999999998,142.048,4,6,12,3.32395
83,3,2,8,5,38666379,3,0.4,0.795,10,-3.7310000000000003,0,0.461,0.11900000000000001,0.0,0.159,0.7020000000000001,190.097,4,29,13,3.101783333333333
84,3,4,6,5,505405,3,0.883,0.525,2,-8.054,0,0.0633,0.18899999999999997,0.0,0.0971,0.312,99.978,4,73,7,2.9016666666666664
85,3,1,2,5,38666379,3,0.778,0.317,1,-10.732000000000001,0,0.33399999999999996,0.5920000000000001,0.0,0.0881,0.327,140.048,4,7,13,2.977116666666667
86,3,1,10,5,10738097,3,0.799,0.29100000000000004,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984,4,16,10,2.5312166666666664
87,3,1,7,5,22588,3,0.893,0.748,7,-4.2989999999999995,0,0.0821,0.272,1.62e-05,0.09300000000000001,0.867,117.958,4,7,6,2.62675
88,3,1,8,5,1148013,3,0.7190000000000001,0.5379999999999999,11,-6.897,0,0.28,0.632,0.0,0.135,0.8029999999999999,204.132,4,7,9,1.9502166666666667
89,3,2,11,5,3675952,3,0.512,0.623,9,-6.553,0,0.0808,0.0187,0.0,0.13,0.21899999999999997,112.15,5,26,22,3.0598166666666664
90,3,1,10,5,10738097,3,0.41,0.8859999999999999,9,-4.413,0,0.155,0.0671,0.0,0.461,0.39299999999999996,72.577,4,6,10,2.2725166666666667
91,3,2,6,5,1772920,3,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4,21,9,2.6177833333333336
92,3,2,5,5,531768,2,0.9209999999999999,0.635,1,-4.904,1,0.41600000000000004,0.0218,0.0,0.0946,0.5489999999999999,130.028,4,24,19,3.2089999999999996
93,3,3,8,5,531768,2,0.872,0.8140000000000001,0,-4.5680000000000005,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,4,51,19,3.323783333333333
94,3,2,6,5,505405,3,0.682,0.5589999999999999,0,-5.545,1,0.127,0.174,0.0,0.344,0.13699999999999998,202.015,4,23,7,3.20785
95,3,1,3,5,476412,1,0.899,0.8109999999999999,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.5870000000000001,105.038,4,7,8,2.1074333333333333
96,3,2,11,3,24575283,3,0.44799999999999995,0.603,7,-7.176,1,0.064,0.433,0.0,0.0862,0.42200000000000004,205.27200000000002,3,34,12,3.68845
97,3,1,10,5,10738097,3,0.48200000000000004,0.618,9,-5.672999999999999,0,0.19699999999999998,0.647,0.000859,0.32,0.146,90.07600000000001,3,5,10,2.743666666666667
98,3,2,8,4,625763,3,0.7859999999999999,0.6579999999999999,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.45799999999999996,170.037,4,5,8,3.3722166666666666
99,3,1,9,5,1336063,3,0.862,0.685,0,-7.699,0,0.242,0.0342,0.0,0.204,0.672,100.024,4,5,6,2.8800000000000003
100,3,1,2,5,38666379,3,0.7170000000000001,0.653,1,-5.6339999999999995,1,0.0658,0.22899999999999998,0.0,0.10099999999999999,0.41200000000000003,106.96600000000001,4,13,13,3.4553333333333334
101,3,3,10,5,10738097,3,0.894,0.41600000000000004,9,-6.8229999999999995,0,0.0538,0.312,0.0,0.146,0.46299999999999997,116.96,4,18,10,1.9426666666666668
102,3,4,10,4,5797933,3,0.57,0.585,8,-7.041,1,0.251,0.128,9.7e-05,0.111,0.37799999999999995,97.285,4,7,11,2.86645
103,3,2,10,5,691132,3,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.45899999999999996,115.91799999999999,4,53,13,2.3871166666666666
104,3,5,7,5,9100998,3,0.7859999999999999,0.8079999999999999,7,-3.702,1,0.0882,0.0846,0.00028900000000000003,0.0822,0.609,105.027,4,5,8,5.028566666666666
105,3,2,10,6,3844223,3,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4,25,19,3.6952333333333334
106,3,2,10,5,2862657,3,0.568,0.764,5,-3.465,0,0.255,0.217,0.0,0.0931,0.625,179.985,4,25,4,2.6786666666666665
107,3,3,10,5,10738097,3,0.611,0.45899999999999996,0,-3.926,0,0.0422,0.614,0.0,0.126,0.177,148.28,4,15,10,3.5646333333333335
108,3,1,11,4,9378271,3,0.665,0.7120000000000001,1,-7.5360000000000005,1,0.0527,0.00103,0.0034200000000000003,0.102,0.669,93.98899999999999,4,12,6,2.6203333333333334
109,3,1,7,3,470343,2,0.708,0.18600000000000003,9,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,4,4,10,2.601783333333333
110,3,2,4,5,9378271,3,0.9009999999999999,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.34600000000000003,135.984,4,23,6,3.2928833333333336
111,3,2,10,5,691132,3,0.679,0.728,5,-3.092,0,0.154,0.159,0.0,0.107,0.46,152.001,4,22,13,3.0168833333333334
112,3,1,10,5,625163,1,0.706,0.358,6,-8.331,1,0.0348,0.677,0.0,0.107,0.478,75.991,4,12,12,3.104
113,3,3,9,5,1336063,3,0.816,0.5820000000000001,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,4,36,6,2.272766666666667
114,3,1,3,5,16246794,3,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4,13,13,3.2190499999999997
115,3,1,3,5,16246794,3,0.42100000000000004,0.131,0,-18.435,1,0.0382,0.9520000000000001,0.004529999999999999,0.109,0.12,137.446,4,10,13,4.863266666666666
116,3,1,8,5,2474639,3,0.8440000000000001,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,4,8,5,2.8173000000000004
117,3,1,6,2,12468,1,0.865,0.43799999999999994,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.03799999999998,4,13,12,3.720966666666667
118,3,1,3,5,1336063,3,0.755,0.772,6,-5.585,1,0.4,0.128,0.0,0.157,0.6779999999999999,132.906,4,9,6,2.363783333333333
119,3,1,3,5,3363822,3,0.649,0.45299999999999996,6,-7.28,1,0.085,0.627,0.0,0.11599999999999999,0.431,99.18299999999999,4,1,9,3.0315166666666666
120,3,2,5,5,54656985,3,0.7979999999999999,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.8420000000000001,101.956,4,33,10,3.665783333333333
121,3,1,5,5,1649247,3,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.18600000000000003,0.361,111.20200000000001,4,7,13,3.674866666666667
122,3,1,10,5,3481882,3,0.7390000000000001,0.637,4,-5.79,0,0.44,0.23199999999999998,0.0,0.634,0.513,164.91,4,7,26,2.1402333333333337
123,3,2,9,5,1336063,3,0.8740000000000001,0.7140000000000001,5,-4.946000000000001,1,0.233,0.0273,0.0,0.35600000000000004,0.85,130.046,4,22,6,3.6113
124,3,2,10,4,27519,1,0.46399999999999997,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,4,46,7,3.4781166666666667
125,3,2,1,5,10563673,3,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.34700000000000003,102.99799999999999,4,38,9,2.8505
126,3,2,11,4,1941584,3,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.99799999999999,4,7,4,3.8808833333333332
127,3,3,8,5,457546,2,0.97,0.46299999999999997,10,-7.2589999999999995,1,0.366,0.0957,0.0,0.151,0.46,108.00299999999999,4,28,15,2.3736166666666665
128,3,1,2,5,1540593,3,0.848,0.649,2,-6.082999999999999,1,0.315,0.23199999999999998,0.0,0.10099999999999999,0.629,118.04,4,11,5,3.0324666666666666
129,3,2,3,5,1336063,3,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.39399999999999996,92.506,4,26,6,2.628216666666667
130,3,1,9,5,19671232,3,0.632,0.732,6,-3.498,1,0.092,0.105,1.15e-05,0.111,0.317,159.0,4,20,11,3.6862166666666667
131,3,1,9,5,42407710,3,0.8540000000000001,0.5539999999999999,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,4,19,5,2.7186833333333333
132,3,1,3,5,16246794,3,0.853,0.35100000000000003,7,-10.198,1,0.24100000000000002,0.39,9.38e-06,0.752,0.282,118.02799999999999,4,17,13,3.6923833333333334
133,3,1,11,5,3691799,3,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.8740000000000001,108.963,4,14,12,2.6422000000000003
134,3,3,11,5,16375813,3,0.799,0.526,8,-5.153,1,0.0717,0.33399999999999996,0.0017399999999999998,0.0571,0.746,129.875,4,17,12,2.5079166666666666
135,3,1,11,6,4989040,3,0.861,0.647,7,-7.425,1,0.0675,0.594,0.6609999999999999,0.114,0.67,158.037,4,10,11,2.228
136,3,2,3,2,1672079,3,0.9009999999999999,0.6759999999999999,2,-7.0329999999999995,1,0.251,0.0646,0.0,0.0863,0.452,85.01799999999999,4,21,3,2.4713
137,3,1,10,5,10738097,3,0.649,0.634,1,-4.394,1,0.0254,0.17,0.0,0.195,0.221,105.051,4,6,10,3.385683333333333
138,3,2,10,5,14714305,3,0.584,0.685,7,-7.811,1,0.425,0.0304,0.0,0.18899999999999997,0.345,97.551,4,26,3,3.7720166666666666
139,3,1,6,5,3241720,3,0.795,0.496,0,-5.882999999999999,1,0.0722,0.10800000000000001,0.0,0.0645,0.8740000000000001,94.01,4,10,14,3.05
140,3,1,10,5,13182948,3,0.574,0.593,4,-5.731,0,0.0463,0.41100000000000003,1.55e-06,0.0966,0.355,128.07299999999998,4,4,14,3.2447666666666666
141,3,2,11,5,3691799,3,0.872,0.48,10,-7.184,1,0.0664,0.406,0.0,0.109,0.61,121.01299999999999,4,7,12,2.41285
142,3,1,9,4,1941584,3,0.6940000000000001,0.466,9,-6.757999999999999,1,0.0384,0.0934,0.0,0.098,0.24600000000000002,103.01799999999999,4,8,4,3.1602166666666665
143,3,2,6,5,5728537,3,0.693,0.6779999999999999,8,-7.159,1,0.0324,0.0154,6.05e-06,0.10099999999999999,0.40399999999999997,103.95200000000001,4,11,4,3.8044499999999997
144,3,2,1,5,1919824,3,0.6609999999999999,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.35200000000000004,149.937,4,38,9,3.84
145,3,2,5,5,545033,3,0.561,0.0848,2,-15.099,1,0.0404,0.9129999999999999,2.62e-05,0.11199999999999999,0.20600000000000002,102.12799999999999,4,19,13,3.65245
146,3,2,8,5,414951,2,0.731,0.65,0,-5.2860000000000005,1,0.271,0.107,0.0,0.124,0.605,154.968,4,28,12,2.964116666666667
147,3,3,8,5,24575283,3,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.11800000000000001,0.728,182.162,4,47,12,3.216666666666667
148,3,4,7,5,169028,2,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,4,48,10,3.3673333333333333
149,3,1,5,5,21742772,3,0.6920000000000001,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.8640000000000001,123.911,4,19,12,3.18
150,3,1,11,5,3691799,3,0.861,0.7120000000000001,6,-6.72,0,0.10400000000000001,0.527,4.1200000000000005e-05,0.622,0.687,119.042,4,9,12,2.96635
151,3,2,8,5,1941584,3,0.8059999999999999,0.5579999999999999,9,-6.46,1,0.0683,0.48200000000000004,0.0,0.0618,0.6779999999999999,95.016,4,68,4,3.316216666666667
152,3,1,9,5,3675952,3,0.943,0.664,4,-5.952000000000001,0,0.106,0.235,5.84e-06,0.11199999999999999,0.93,120.051,4,11,22,2.6148833333333332
153,3,1,8,5,24575283,3,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,4,25,12,2.8440000000000003
154,3,1,11,3,17755961,3,0.614,0.727,10,-5.778,0,0.0704,0.00734,0.00014199999999999998,0.122,0.183,85.031,4,9,10,3.3346666666666667
155,3,1,3,5,16246794,3,0.6779999999999999,0.5329999999999999,4,-10.485,1,0.18600000000000003,0.462,0.21899999999999997,0.139,0.32299999999999995,150.455,4,28,13,3.0158833333333335
156,3,1,3,5,16246794,3,0.726,0.444,8,-8.922,0,0.37200000000000005,0.28300000000000003,0.14300000000000002,0.177,0.569,185.044,4,29,13,2.814
157,3,1,2,5,38666379,3,0.726,0.5539999999999999,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.99900000000002,4,40,13,3.174
158,3,1,11,5,3691799,3,0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.24100000000000002,0.247,83.381,4,12,12,2.3952166666666663
159,3,1,3,5,405166,2,0.612,0.57,11,-6.642,0,0.0347,0.27899999999999997,0.0,0.0963,0.335,77.00399999999999,4,9,12,3.2882166666666666
160,3,1,9,5,19671232,3,0.746,0.5589999999999999,5,-4.008,1,0.0316,0.703,0.0,0.14800000000000002,0.368,117.943,4,12,11,3.344666666666667
161,3,2,10,5,10738097,3,0.505,0.281,2,-12.404000000000002,1,0.1,0.57,0.000254,0.163,0.28300000000000003,82.338,4,5,10,2.8070000000000004
162,3,3,8,4,43030,3,0.7340000000000001,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,4,30,5,4.51235
163,3,1,11,5,3691799,3,0.774,0.195,4,-12.232999999999999,1,0.087,0.789,0.00103,0.109,0.369,132.847,4,5,12,2.045116666666667
164,3,2,9,5,2130260,3,0.738,0.7170000000000001,1,-5.121,1,0.0573,0.062,0.0,0.205,0.5,98.04700000000001,4,28,5,2.330216666666667
165,3,2,11,5,3691799,3,0.716,0.68,4,-4.755,0,0.0589,0.114,0.0,0.366,0.21899999999999997,76.47,4,15,12,3.4509833333333333
166,3,1,8,3,5429024,3,0.755,0.44799999999999995,3,-2.9930000000000003,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,4,5,19,3.4147833333333333
167,3,1,3,5,3241720,3,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.9520000000000001,137.958,4,6,14,3.017333333333333
168,3,1,9,5,19671232,3,0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968,4,8,11,2.6148833333333332
169,3,1,10,5,651168,3,0.691,0.602,9,-6.807,0,0.209,0.12300000000000001,0.0,0.0637,0.685,151.987,4,7,8,3.158
170,3,1,5,5,14214011,3,0.77,0.882,8,-4.792,1,0.0602,0.19399999999999998,0.0,0.316,0.385,99.991,4,17,10,3.7253833333333333
